2017_x3EkrOwuaR7TSNK_P_t0aQ,0.5982998,0.029231846,0.019884348,0.08309057,0.008238882,0.01651913,0.098270625,0.007759541,0.06354967,0.02067563,101,2017_x3EkrOwuaR7TSNK_P_t0aQ_0.jpg,51.541003,-0.096289,a bus driving down a street past a tall building;a bus driving down a street next to tall buildings;a bus driving down a road next to tall buildings;a red bus driving down a street past tall buildings;a bus driving down a street next to a tall building
2017_1YB2EX6AhBTxTTzbfgW59w,0.68763214,0.046914786,0.038328916,0.05326006,0.011872411,0.019995898,0.082422495,0.014811784,0.04580328,0.016829401,101,2017_1YB2EX6AhBTxTTzbfgW59w_0.jpg,51.521003,-0.226289,a car parked on the side of the road;a couple of cars parked on the side of a road;a car parked on the side of a road;a car parked on the side of a street;a couple of cars parked in front of a tall building
2017_lCmpBKM_N2vapPAsqp6uIQ,0.66989917,0.044220358,0.056881577,0.04272431,0.010927588,0.015920013,0.09771502,0.015183568,0.04091561,0.017453074,101,2017_lCmpBKM_N2vapPAsqp6uIQ_0.jpg,51.511003,-0.096289,a narrow city street lined with tall buildings;a view of a city street from the street;a view of a city street from the sidewalk;a view of a city street from a window;a view of a city street from the corner
2017_dOGEZcwrLd1f3FCVcGxGhg,0.6554898,0.04417792,0.045005143,0.05599788,0.011486143,0.018365055,0.07483971,0.013221562,0.050351977,0.017906666,101,2017_dOGEZcwrLd1f3FCVcGxGhg_0.jpg,51.471003,-0.076289,a bus driving down a street next to houses;a bus driving down a road next to houses;a bus parked on the side of the road;a bus parked on the side of a road;a bus parked on the side of a road next to houses
2017_wuag9Iul5fUCknsazgNHbg,0.5036154,0.043938547,0.02358538,0.14928484,0.018329531,0.03281638,0.09375033,0.013158768,0.13729554,0.036465853,101,2017_wuag9Iul5fUCknsazgNHbg_0.jpg,51.521003,-0.066289,an empty parking lot in a residential area;an empty parking lot in front of a building;an empty parking lot in front of a house;a view of an empty parking lot and a tree;a view of an empty parking lot and a building
2017_m-DF4_alxi5HLAkgHV19Wg,0.48658907,0.026075631,0.015589088,0.15219864,0.009913176,0.019667178,0.13092968,0.0077025,0.09682721,0.027914166,101,2017_m-DF4_alxi5HLAkgHV19Wg_0.jpg,51.551003,-0.226289,an empty street with houses in the background;a street with houses in the background;a street with houses in the background and houses in the background;a street with houses in the background and blue sky in the background;a street with houses in the background and blue sky
2017_v--5pYR0XLTXc_XSsEvU5Q,0.5604503,0.03887996,0.06490451,0.04753059,0.01124838,0.014764935,0.23366773,0.015244186,0.037469596,0.026744127,502,2017_v--5pYR0XLTXc_XSsEvU5Q_0.jpg,51.471003,-0.126289,a woman walking down a street past tall buildings;a person walking down a street with a cell phone;a person walking down the sidewalk in the day;a person walking down the sidewalk in a neighborhood;a woman walking down a street past a tall building
2017_hQTavjV-x1t-rkhZkNUaRw,0.5708677,0.034530878,0.029871404,0.07815209,0.010353714,0.017129332,0.10128608,0.010141909,0.061580837,0.022626609,101,2017_hQTavjV-x1t-rkhZkNUaRw_0.jpg,51.521003,-0.086289,a view of a city street from across the street;a view of a street from the side of a road;a view of a city street from the side of the road;a view of a street from the side of the road;a view of a city street from the side of the street
2017_YyG4SfqAQE6I7ZRx4WekSQ,0.5172189,0.032788783,0.018987387,0.1383942,0.012116551,0.023663878,0.09813237,0.008960635,0.10819262,0.028735459,101,2017_YyG4SfqAQE6I7ZRx4WekSQ_0.jpg,51.511003,-0.106289,a street with a large building in the background;a city street with a large building in the background;a street with many large buildings in the background;a street with a large building in the middle of it;a street with a large building in the middle of the background
2017_BvHMEAI_00aixBhr1CUB6Q,0.6801242,0.046204865,0.041581333,0.053465128,0.011882991,0.01991105,0.076984465,0.014122188,0.048004836,0.017131537,101,2017_BvHMEAI_00aixBhr1CUB6Q_0.jpg,51.551003,-0.206289,a street with cars parked on the side of the road;a street with cars parked on the side of the street;a street with many cars parked on the side;a street with many cars parked on the curb;a street with many cars parked on the side of the street
2017_xu_h5yRbEICJi9fTNqwsGQ,0.3013734,0.03271386,0.0219073,0.27567267,0.016451925,0.030319273,0.16555372,0.011089593,0.14258865,0.052823454,301,2017_xu_h5yRbEICJi9fTNqwsGQ_0.jpg,51.511003,-0.066289,an empty highway with a bridge crossing it;a parking lot with a train on it;a parking lot with a train passing by;a parking lot with a train passing by it;an empty highway with a bridge and a train track
2017_oFCLfkWXmZPEBrQAJ74bTw,0.5557362,0.02935344,0.028246313,0.06585568,0.008259594,0.014600575,0.1606828,0.010092318,0.047237486,0.022562355,101,2017_oFCLfkWXmZPEBrQAJ74bTw_0.jpg,51.511003,-0.126289,a large room with a lot of pictures on the wall;the inside of a restaurant with a large screen television;the inside of a restaurant with a large screen tv;a large room with a lot of pictures on the walls;the inside of a restaurant with a tv and a large screen
2017_jxqoKYkP00nkJrs-Vs3xWQ,0.6831155,0.03960395,0.035337746,0.04823321,0.009768546,0.016774893,0.08529642,0.013101161,0.042185873,0.016333401,101,2017_jxqoKYkP00nkJrs-Vs3xWQ_0.jpg,51.481003,-0.046289,a large red brick building on the corner of a street;a large red brick building next to a street;a large brown brick building on the corner of a street;cars are parked in front of a brown brick building;cars are parked in front of a large brick building
2017_tpP24ye3W0XxocwPSkPIEA,0.3034627,0.028667927,0.027765691,0.25576362,0.013337433,0.025558561,0.25106034,0.012107194,0.08347592,0.05864057,301,2017_tpP24ye3W0XxocwPSkPIEA_0.jpg,51.531003,-0.156289,a grassy field with trees in the background;a large grassy field with a few trees;a grassy field with a few trees in the background;a large grassy field with a few trees in it;a large grassy field with a few trees in the background
2017_uODhWw49TnoEDsIpCnitLw,0.663344,0.033085763,0.023367316,0.061592877,0.008663923,0.016950458,0.09532046,0.010265619,0.048716962,0.017525166,101,2017_uODhWw49TnoEDsIpCnitLw_0.jpg,51.461003,-0.046289,several cars parked on the side of the road;several cars parked on the side of the street;several cars parked on the side of a road;a street with cars parked on the side of the road;a street with cars parked on the side of the street
2017_oL3JkpWFvPPrGQM8QdOMVg,0.6652911,0.053601027,0.064860284,0.053397596,0.014548212,0.020176023,0.077878475,0.017201096,0.049950242,0.01933512,101,2017_oL3JkpWFvPPrGQM8QdOMVg_0.jpg,51.511003,-0.146289,a person riding a motorcycle on a city street;a person on a motor bike on a city street;a person riding a motorcycle down a city street;a person on a motor bike on a street;a person on a motor bike on the street
2017_S9P9WhWIg5G_WLnZZqaPyA,0.67949736,0.04718417,0.044434637,0.050655097,0.011865258,0.018650472,0.07850453,0.014524162,0.04768473,0.017200291,101,2017_S9P9WhWIg5G_WLnZZqaPyA_0.jpg,51.491003,-0.226289,a view of a street from a car window;a view of a city street with cars parked on it;a view of a city street with cars parked under an umbrella;a view of a city street with cars parked under a large umbrella;a view of a city street with cars parked on the street
2017_1w9PplM5mkT-3k1bgXZscw,0.64003897,0.038544893,0.025361568,0.078763455,0.011901706,0.022032768,0.08275819,0.011667967,0.060633004,0.020186096,101,2017_1w9PplM5mkT-3k1bgXZscw_0.jpg,51.461003,-0.056289,a car parked on the side of the road;a car driving down a road next to houses;a car parked on the side of a road;a car parked on the side of a road near a building;a car parked on the side of a road next to a building
2017_Oa-IUKT5wYAdWo1ItSQY6w,0.68340933,0.0399428,0.036445737,0.049726844,0.010007381,0.017032266,0.0834828,0.013317823,0.044181585,0.017175734,101,2017_Oa-IUKT5wYAdWo1ItSQY6w_0.jpg,51.531003,-0.236289,a red car driving down a street next to tall buildings;a red car driving down a city street;a red car driving down a street next to buildings;a red car driving down a street next to tall houses;a red car driving down a street next to houses
2017_M8rCx_3LkpTfI8vLP4Fgew,0.64793754,0.056739956,0.0740608,0.054913074,0.01542899,0.020690024,0.078707844,0.01807487,0.05381441,0.02113688,101,2017_M8rCx_3LkpTfI8vLP4Fgew_0.jpg,51.531003,-0.176289,a view of a city street from across the street;a view of a building from the street;a view of a city street from a distance;a view of a street from the side of a road;a view of a street from the side of the street
2017_P68vZucll8Jj_aP6AjGpuw,0.62736434,0.03712818,0.024910748,0.079921186,0.011205643,0.020630449,0.0866279,0.010677755,0.06418863,0.02065888,101,2017_P68vZucll8Jj_aP6AjGpuw_0.jpg,51.461003,-0.126289,a car driving down a street past houses;a car driving down a street next to houses;a street with a car parked on the side of it;a street with a car parked on the side;a car driving down a street next to a building
2017_1cKVeLtSPdD2YNJfUUZr2Q,0.67020893,0.03951761,0.036643416,0.0489417,0.009442031,0.016203374,0.08882001,0.011934489,0.042399764,0.016245633,101,2017_1cKVeLtSPdD2YNJfUUZr2Q_0.jpg,51.531003,-0.106289,a car driving down a street next to tall buildings;a car driving down a street next to buildings;a blurry image of a street with buildings in the background;a blurry image of an empty street in a city;a blurry image of an empty street with a car
2017_M0M-bhUknaKN-A9w3WKdpw,0.6907649,0.047317386,0.043961197,0.04612416,0.011451036,0.018218756,0.084602594,0.015535802,0.04266581,0.01669103,101,2017_M0M-bhUknaKN-A9w3WKdpw_0.jpg,51.481003,-0.096289,cars are parked on the side of the street;cars are parked on the side of the road;a street with cars parked on the side of it;cars are parked on the side of a road;a street with cars parked on the side of the road
2017_8Ro2iADYD2Q-yCSgMhehvg,0.6848328,0.053958923,0.05987689,0.04458186,0.013495684,0.018865198,0.082706064,0.01825568,0.04582727,0.01791656,101,2017_8Ro2iADYD2Q-yCSgMhehvg_0.jpg,51.511003,-0.196289,a group of cars driving down a street next to tall buildings;a group of cars driving down a city street;a city street with cars parked on the side;a group of cars driving down a street;a street with cars parked on the side of it
2017_I7a2Y2qJNoL9yiynYt3rFQ,0.44356307,0.044114083,0.022943527,0.18973085,0.02033186,0.038764447,0.11171839,0.013560295,0.16749576,0.043631077,101,2017_I7a2Y2qJNoL9yiynYt3rFQ_0.jpg,51.551003,-0.156289,a view of a parking lot from the street;a view of a parking lot with a building behind it;a view of a parking lot with a building in the background;a parking lot with a building and a parking lot;a view of a parking lot with a building in the middle
2017_UNSyk70Z8K0WP_8aoWYR4w,0.5670961,0.030350685,0.019878328,0.10924101,0.010239333,0.019226521,0.09408593,0.008878738,0.076571465,0.024111688,101,2017_UNSyk70Z8K0WP_8aoWYR4w_0.jpg,51.461003,-0.136289,a view of a street from the street;a view of a city street from the street;a view of a street from the side of a road;a view of a street from the side of a building;a view of a street from the side of the street
2017_IE8ZSNaGSScAAAQo8Udfag,0.5469094,0.024864793,0.018554509,0.10703817,0.00811708,0.016919106,0.11746904,0.007560909,0.06554821,0.024049103,101,2017_IE8ZSNaGSScAAAQo8Udfag_0.jpg,51.511003,-0.186289,a large room with wooden floors and wooden walls;a large room with wooden floors and a brick wall;a large room with wooden floors and a brick building;a large room with a wood floor and wooden walls;a room with a wood floor and a large fire place
2017_Fm9-iBkbUBNgtpyPrFFs6Q,0.6492382,0.043684185,0.060239762,0.04183194,0.010889411,0.015302479,0.10713327,0.014918476,0.040489256,0.018675894,101,2017_Fm9-iBkbUBNgtpyPrFFs6Q_0.jpg,51.531003,-0.116289,a city street with people walking down it;a city street with people walking down the sidewalk;a city street with buildings and people walking;a city street with people walking on the sidewalk;a street with cars and people walking on the sidewalk
2017_MtfzCDdY_W8-0c6jlYsQkA,0.5688551,0.03631568,0.022236258,0.115603775,0.013474584,0.023771137,0.08577865,0.010872036,0.09531978,0.027382076,101,2017_MtfzCDdY_W8-0c6jlYsQkA_0.jpg,51.541003,-0.196289,a long road with a long line of buildings;a long view of a city street with tall buildings;a long road with a long line of buildings on each side;a long road with a long line of buildings on it;a long view of a city street with people sitting on it
2017_PWzdrwoIrvxmJl-rFrTePQ,0.64334005,0.043263704,0.037995636,0.061801463,0.011362642,0.019180775,0.07664409,0.011753202,0.05671373,0.018081099,101,2017_PWzdrwoIrvxmJl-rFrTePQ_0.jpg,51.471003,-0.096289,a view of an empty street from a building;a view of an empty street from a grassy field;a view of an empty street from the side of a road;a view of a street with a few buildings on it;a view of an empty street from the side of the road
2017_cknJuihdp_4G-k8zvzRgzg,0.28883135,0.033304274,0.024053514,0.29785115,0.01695779,0.032708466,0.18206897,0.01188615,0.14462146,0.057136983,301,2017_cknJuihdp_4G-k8zvzRgzg_0.jpg,51.551003,-0.246289,a road with a fence and a fence;a long empty road with a fence between two buildings;a road with a fence and a fence on it;a long road with a fence and a fence;a road with a fence and a fence on the side
2017_-iEjXPYl42EeEt9vlOikcw,0.535448,0.034192234,0.020050496,0.121361434,0.011413068,0.021921217,0.0938693,0.008841991,0.09835106,0.026899189,101,2017_-iEjXPYl42EeEt9vlOikcw_0.jpg,51.531003,-0.196289,an empty street with no cars on the road;a view of a street from the side of the road;a view of a city street from the street;a view of a street from the side of a road;a view of a city street from the side of the road
2017_N-ZOXIC_4I9OnD3C_5eEKw,0.67145777,0.038525105,0.037099987,0.051611304,0.009677827,0.016252816,0.087369144,0.011791766,0.045127213,0.016294092,101,2017_N-ZOXIC_4I9OnD3C_5eEKw_0.jpg,51.491003,-0.036289,a view of a street from the ground;a view of a city street from the ground;a view of a city street with a cloudy sky;a street with buildings and cars parked on the side;a view of a city street with buildings and a cloudy sky
2017_oKuF_1TGAQ5yCa7p4eTEeQ,0.6315816,0.04340723,0.030730784,0.07948768,0.013626963,0.022952199,0.07785657,0.012526006,0.07026476,0.021818876,101,2017_oKuF_1TGAQ5yCa7p4eTEeQ_0.jpg,51.521003,-0.176289,a car driving down a road next to tall buildings;a car driving down a street next to tall buildings;a car driving down a street next to a tall building;a street with cars parked on the side of the road;a street with cars parked on the side of the street
2017_jqfahB9rwdkGNxpMLvF9FA,0.67024064,0.03573391,0.026203752,0.059616804,0.00890556,0.017500013,0.09364101,0.010940164,0.0463261,0.017197996,101,2017_jqfahB9rwdkGNxpMLvF9FA_0.jpg,51.471003,-0.066289,a car driving down a street next to houses;a car driving down a street next to a house;a car driving down a street next to a tall building;a car driving down a street next to a tall red brick building;a view of a street with a tree in the middle
2017_X8NCmg2JjP-omDUZaGd6vQ,0.62345254,0.033656448,0.020584673,0.090308994,0.01091373,0.021543652,0.08823702,0.010355771,0.063188136,0.021018445,101,2017_X8NCmg2JjP-omDUZaGd6vQ_0.jpg,51.531003,-0.036289,a car parked in front of a building;a car parked in front of a red brick building;a car parked on the side of the road;a car parked on the side of a street;a car parked on the side of the road near a building
2017_rrHOlmz7Xwzc4Ja9WmWmdg,0.6838018,0.038295627,0.030799866,0.051202923,0.009386957,0.017610043,0.09225634,0.012609929,0.04160452,0.016668528,101,2017_rrHOlmz7Xwzc4Ja9WmWmdg_0.jpg,51.461003,-0.066289,a street with cars parked on the side of the road;a street with cars parked on the side;a highway with cars parked on the side of it;a street with cars parked on the side of it;a highway with cars parked on the side of the road
2017_7p1L-GqrJiCWFToGwhgxhQ,0.6490244,0.049316794,0.04289967,0.06852898,0.014149308,0.021844953,0.07319519,0.014404506,0.062951,0.020764202,101,2017_7p1L-GqrJiCWFToGwhgxhQ_0.jpg,51.491003,-0.116289,a street with cars parked along the side of it;a street with cars parked on the side;a street with cars parked on the side of it;a street with cars parked on the side of the road;a street with cars parked along the side of the road
2017_1Wi2za85a1PsMEnnJb8wnA,0.6338269,0.044382393,0.058416545,0.051489085,0.011666149,0.017603248,0.09706351,0.01456368,0.04423979,0.018802196,101,2017_1Wi2za85a1PsMEnnJb8wnA_0.jpg,51.471003,-0.206289,a store with a display of food inside of it;a view of a store that is in a store;a store with a display of food in front of it;a view of a store from the inside of a store;a view of a store that is in the middle of the store
2017_GlUpGwIyng_VxEb5js3q-w,0.6501858,0.031335205,0.030269444,0.04865077,0.007546634,0.013901293,0.12239447,0.010659426,0.037663996,0.017434508,101,2017_GlUpGwIyng_VxEb5js3q-w_0.jpg,51.471003,-0.086289,a person walking down a street next to a fence;a man walking down a street next to a park;a man walking down a street next to a fence;a man walking down a street next to a building;a man walking down a street next to a tall building
2017_PzlwcKoF8gp0QvB7ZP2b9A,0.64412713,0.03941238,0.02714923,0.070230216,0.011079282,0.02087468,0.083125085,0.011195362,0.057561517,0.018678874,101,2017_PzlwcKoF8gp0QvB7ZP2b9A_0.jpg,51.531003,-0.226289,a view of a street from the side of the road;a view of a street from the side of a building;a view of a street with a long line of buildings;a view of a city street from the top of a car;a view of a street with cars parked on the side of the road
2017_uHLB6fetWRGQDC68wUSbog,0.28094682,0.030666769,0.026648104,0.29824597,0.016323388,0.031888396,0.2487137,0.012969136,0.10293546,0.06742799,301,2017_uHLB6fetWRGQDC68wUSbog_0.jpg,51.531003,-0.166289,a wooden walkway next to a body of water;a concrete walkway leading to a body of water;a wooden walkway next to a river;a wooden walkway next to a river with a bridge;a wooden walkway next to a body of water and a forest
2017_hQ3eY6sJ-f_kmhPZTZcE7A,0.351248,0.028770596,0.034065366,0.17382872,0.012811482,0.021933705,0.3234019,0.012390971,0.06295782,0.053145885,502,2017_hQ3eY6sJ-f_kmhPZTZcE7A_0.jpg,51.541003,-0.136289,a large red brick building next to a forest;a red brick building next to a forest;a large red brick building next to a park;a red brick building next to a forest and a forest;a red brick building next to a forest and a fence
2017_ys_W7XWwqgk2yjy70wWiXA,0.55017287,0.0409106,0.02434823,0.11646786,0.013774723,0.025225848,0.09668222,0.010793507,0.105076015,0.028684467,101,2017_ys_W7XWwqgk2yjy70wWiXA_0.jpg,51.491003,-0.076289,a long empty street with a street light;a long road with a street light on each side;an empty street with a street light and trees;an empty street with a light pole on the side;a long road with a street light on the side
2017_oCQf8Jub5WNBRhFJa2DBiw,0.6456435,0.03438562,0.034499496,0.05505511,0.008473724,0.015053004,0.11395687,0.010142893,0.04534504,0.018129438,101,2017_oCQf8Jub5WNBRhFJa2DBiw_0.jpg,51.481003,-0.056289,a view of a street with a building behind it;a view of a street with a building in the background;a view of a city street from the side of the road;a view of a road from the side of a road;a view of a city street from the side of the street
2017_7l6STUrtgj5ZTEl7Yg_lIA,0.68984646,0.044189066,0.04162848,0.045657218,0.010507405,0.017062873,0.08879852,0.01462242,0.041282862,0.016206652,101,2017_7l6STUrtgj5ZTEl7Yg_lIA_0.jpg,51.491003,-0.096289,a car parked on the side of the road;a car parked on the side of the street;a car parked on the side of a street;a car parked on the side of a road;a car parked on the side of the road near a building
2017_NTLSNYnGhrgoucuelthdBw,0.64193475,0.030855387,0.02288416,0.06358573,0.008201957,0.015753359,0.09652433,0.00913465,0.04773158,0.017469078,101,2017_NTLSNYnGhrgoucuelthdBw_0.jpg,51.511003,-0.226289,a motorcycle parked on the side of the road;a motorcycle parked on the side of the street;a motorcycle parked on the side of a street;a motorcycle parked on the side of a road;a motorcycle parked on the side of a city street
2017__WuAcD0rMinUgBbarS75nA,0.6837807,0.04583448,0.049040765,0.04180345,0.010703743,0.016665757,0.09001833,0.015708238,0.039664745,0.016808271,101,2017__WuAcD0rMinUgBbarS75nA_0.jpg,51.521003,-0.046289,a group of cars that are sitting in the street;a group of cars driving down a street;a group of cars parked on a city street;a group of cars parked on the side of a road;a group of cars parked on the side of the road
2017_8qIaRNsenagbBCBvMpHmdA,0.6477101,0.035301387,0.024693727,0.07050216,0.009718955,0.018538624,0.08496499,0.010073453,0.055782348,0.018517226,101,2017_8qIaRNsenagbBCBvMpHmdA_0.jpg,51.471003,-0.246289,a car driving down a street next to houses;a street with several cars parked on the side of it;a street with several cars parked on the side;a car driving down a street next to tall buildings;a car driving down a street next to tall houses
2017_Tq7mMQOfhZKI0zn2p_3RXA,0.614053,0.057442367,0.044035554,0.0870547,0.01867336,0.025983334,0.076681554,0.015899062,0.10020214,0.026471376,101,2017_Tq7mMQOfhZKI0zn2p_3RXA_0.jpg,51.541003,-0.076289,a city street filled with traffic next to buildings;a city street filled with lots of traffic;a city street filled with lots of traffic next to buildings;a street with cars and buildings on both sides;a city street filled with lots of traffic next to tall buildings
2017_KCXWxKT_ceU1yQXe41QnGg,0.35664135,0.02797851,0.019364953,0.20785844,0.012827218,0.023975879,0.18489671,0.009231269,0.11649999,0.039099276,301,2017_KCXWxKT_ceU1yQXe41QnGg_0.jpg,51.481003,-0.226289,a boat in a body of water with a sky background;a boat floating on top of a lake;a boat floating on top of a body of water;a boat floating on top of a lake next to a forest;a boat in a body of water with a sky in the background
2017_MfNCcxYTvOGrdNHhbHVKQA,0.6633824,0.059072524,0.075338095,0.04893613,0.015914738,0.021091968,0.07928002,0.019352376,0.04986137,0.019477814,101,2017_MfNCcxYTvOGrdNHhbHVKQA_0.jpg,51.501003,-0.176289,a street filled with traffic surrounded by tall buildings;a city street filled with traffic next to tall buildings;a city street filled with tall buildings and traffic;a city street filled with tall buildings and cars;a city street filled with tall buildings next to a tall building
